customer_tweet_id,customer_text,amazon_reply_text,intent_confirmed,drafted_reply,top1_similarity_score
1188542,@AmazonHelp 3:24 PM EST. I don't want to be stuck in a loop of waiting 24 hours for an account specialist to send me yet another cut + pasted email.,@399497 Hi Nicholas- Only our Account Specialists would have the option to reopen your account. They operate via email only. ^NV,Account Access Issue,@419874 Please reply to the email our team sent you with any required information. Once we have your response we’ll prioritize your case and get back to you without further delay. ^PJ,0.8010329008102417
608149,"@AmazonHelp Please check from your side. the response that you are referring to here is regarding a different order query( delivery and not pick up) . 

Dont get confused","@264546 Apologies, did you report about this to customer service team here: https://t.co/vlvfJr4nN9? ^SI",Delivery Delay / Non-Delivery,@736452 Please reply to the email from our specialist team and include the correct order number you’re referring to. This will help us check the right query and provide an accurate update. ^VM,0.7471624612808228
2480949,Hey @amazonhelp How come I can't sell a graphics card as an individual (not on a business storefront) in your marketplace?,"@708898 If you'd like to learn more about selling as an individual, see here: https://t.co/2RbI2eXiL1. Scroll down for selling options. ^GM",Marketplace / Seller / Pricing Issue,To list a graphics card as an individual seller you need to meet Amazon’s Individual seller requirements and obtain category approval. Please review the guidelines here: https://sellercentral.amazon.com/gp/help/external/200386300 and open a case in Seller Support if you think you qualify. They can tell you why the listing is currently restricted and what steps to take.,0.6946661472320557
1275076,@AmazonHelp Where is the link mentioned..??,@393288 Kindly reach out to our support team through the link provided here:https://t.co/vNuNUrZXFr &amp; we'll look into it for you. ^EM,General Inquiry / Feedback,Please share the requested details here: https://t.co/GIJyeYqKE0 and we’ll follow up with you.,0.9155335426330566
224806,"@AmazonHelp i sent an invitation request almost 2 hrs back,and yeah i'll be waiting for your mail.Thank u guys.😄",@169711 Fingers crossed. 🤞 We hope you won't have to wait for too long. ^SQ,App / Digital Content / Technical Issue,We send a limited number of invitations each week. Please keep an eye on your inbox (including the spam folder) and you should receive the invitation soon. Thanks for your patience!,0.8395789861679077
2955955,@AmazonHelp hey any chance i may be refunded for my canceled order i made last friday?,"@285350 I'm sorry for the wait Shaun! Was this item to be sold and shipped by Amazon or a third-party seller? 

Amazon won't charge you for an order until we ship, but you may be seeing an authorization charge! More info here: https://t.co/0CHZQ6VqJR ^WT",Refund / Billing / Charge Dispute,"Please reach out to our support team here: https://t.co/vlvfJr4nN9 for assistance with your refund. For your security, avoid sharing order details publicly.",0.8304654955863953
231318,@AmazonHelp why u increase price on big sale day nd after giving discount make it older rate making fool of people,"@171090 to offer you the lowest price, may result in fluctuations in our prices over time. (2/2) ^VM",Marketplace / Seller / Pricing Issue,"I’m sorry for the confusion. Prices on Amazon can change frequently and we don’t offer price‑matching. The sale pricing is set by the individual sellers, so we’re unable to adjust the price for you.",0.6840353012084961
2770703,@AmazonHelp As I said there is no option on the app to ‘link your devices’,"@774543 Alan, I'm sorry, but FireTV Echo control is only available in the US at the moment. ^VF",App / Digital Content / Technical Issue,"Hi, could you let us know whether you’re using the iOS or Android Amazon app? Once we know, we can guide you to the ‘Link your devices’ setting. You can also contact us directly here: https://t.co/yourSupportLink for a representative to assist.",0.6190119385719299
227859,@AmazonHelp It's sold by amazon eu s.a.r.l,@170334 Apologies - pls contact us so we can investigate:  https://t.co/JzP7hlA23B  ^TD,Marketplace / Seller / Pricing Issue,@123456 We'd like to review the options we have for you. Please get in touch by phone or chat using this link: https://t.co/hApLpMlfHN when you can.,0.8814286589622498
2439608,@AmazonHelp @amazonhelp no i called customer service and reset both my email and password. Could someone still have gotten access?,@699729 Do the mysterious items in your cart stopped appearing after you reset your email and password? Keep us posted. ^CC,Account Access Issue,@123457 Could you let us know which apps are currently linked to your account? You can view them here: https://t.co/PtGDfbjWsb. Also consider changing your password again for extra security.,0.8511967062950134
2515921,"@AmazonHelp A month ago, I received what the CS rep called a ""courtesy credit"" for a delivery issue w/ Amazon. The credit automatically applied to my most recent purchase (shoes), which I returned (too big)- but the credit was not reinstated.","@344925 Thanks for bringing this to our attention, Renee! That sounds like an Amazon Promotional Credit! Those can be a little tricky, but we have more information about them here! https://t.co/K7PBrsZEbw We hope this helps, let us know ifyou have any other questions! ^JD",Refund / Billing / Charge Dispute,@123458 Please contact us through this link so we can investigate the missing credit: https://t.co/JzP7hlA23B. We'll look into it and get back to you.,0.6989659070968628
2320746,"@115830 Prime customers are being ripped off.

Paying £7.99 a month for next day delivery yet taking 3 days lately. Called up to be advised “sorry, we’re busy &amp; there’s nothing we can do”

Seriously?! You’re customer service is getting worse!","@133365 So sorry for the delay! During this busy period, some deliveries may take slightly longer than usual. You can find more information regarding this delay here: https://t.co/6e039VykeX I hope this helps! ^AD",Delivery Delay / Non-Delivery,"I’m sorry for the delay with your Prime delivery. We aim to deliver by the date shown in your order confirmation. To investigate this further, please contact us by phone so we can look into your order: https://t.co/qy3J24VGxb",0.8178291320800781
1031591,"@115850 @115821 nothing yet!are you going to refund my money? don't send me a link...refund by EOD, I am going to write this to Mr. Thota https://t.co/9Zdvk5FaWq",@199063 reported this to our support team here: https://t.co/2t6DQoUmNZ ? (2/2)^HR,Refund / Billing / Charge Dispute,"I’m sorry you haven’t received your refund yet. To help us locate your order and process the refund, please share your order details using this secure link: https://t.co/GIJyeYqKE0",0.7690101265907288
2835565,"@AmazonHelp No, but I had an email to let me know that they hadn't got through to Hermes to advise them of the address clarification (and ask if it wasn't clear to leave it at the PaketShop) - and they gave me the address of the PaketShop - but I don't know what happened after @122924","@789274 Thanks for confirming, Emma! Since we do not have account access over social media please keep in contact with us here: https://t.co/J5cVftJLZO so we can assist with the best options for a resolution when needed. ^TM",Delivery Delay / Non-Delivery,I’m sorry for the trouble with the Hermes delivery and address clarification. Please contact us via phone or chat so we can review the delivery preferences and work with the carrier: https://t.co/JzP7hlA23B,0.6781651973724365
2889315,@AmazonHelp Tried to change password but now https://t.co/K6tNJxm1P6 doesn't recognise old or new password and I am not receiving the reset code. Help !,@801089 Hi there!  Please try this link for further assistance:   https://t.co/zYVX1Qi29G  ^SP,Account Access Issue,"Please respond to the password‑reset email you received from our Account Specialists. If you still don’t receive a reset code, let us know through this link so we can investigate further: https://t.co/xxxx",0.8330909013748169
1479682,poor @115850 @AmazonHelp you did it again. I must consider it as punishment for again shopping with #Amazon. Waiting for delivery- 30 days,@441141 gain further access to your account to take necessary actions. Could you confirm submitting the form? 2/2 ^MJ,Delivery Delay / Non-Delivery,We’ve sent a correspondence to the email address on file for this order. Please check your inbox (and spam folder) here: https://t.co/xxxx. Let us know if you need anything else.,0.8335405588150024
2962702,@AmazonHelp Am i able to DM you with my query see if you are able to solve it/give an explanation ? Thanks,@799667 You sure can. We look forward to your DM! ^SH,General Inquiry / Feedback,We can’t handle account queries via direct messages. Please reach out to our support team using the following link so we can assist you securely: https://t.co/xxxx,0.8966535329818726
127936,"I don't know if I want to order anything from @115821 for Black Friday this year considering they have delivered my last 3 packages to the wrong apartment building, two of which were really expensive","@144759 I'm sorry two packages were delivered to the wrong address! Were you able to report this to us: https://t.co/hApLpMlfHN? If so, what options were we able to offer? ^EP",Delivery Delay / Non-Delivery,"Hi, I’m sorry to hear your packages have been delivered to the wrong building multiple times. To investigate and report this to Amazon Logistics, could you please share the order numbers and any tracking info here: https://t.co/BvkoIjAuex? We’ll work to ensure future deliveries go to the correct address.",0.6829663515090942
17239,@AmazonHelp Please find attached screenshot https://t.co/uivHzbY3JE,@119796 I'm sorry for the trouble. Please submit your details here: https://t.co/GIJyeYqKE0 and we'll check right away. ^RW,General Inquiry / Feedback,"Hi, thanks for sharing the screenshot link. Unfortunately we can’t view attachments on Twitter. Please reply to the email we sent you with the screenshot attached, or provide the order number here so we can look into it.",0.8814630508422852
1248264,Hey @115821 I had a guaranteed delivery today and I didn’t get it 🤷🏼‍♀️,@412871 We're here to help. What's the status of your order here: https://t.co/PzILDPf4Bn? Thanks. ^SE,Delivery Delay / Non-Delivery,"Hi, I’m sorry your guaranteed delivery didn’t arrive today. Could you let us know the order number and which carrier was scheduled to deliver it? Also, please check your confirmation email for the promised delivery date and any delay notifications.",0.7885723114013672
1402906,@AmazonHelp GST registration number and name of the seller do not match from https://t.co/oI1X0oe2up,@445667 We currently include only seller's GST number on the invoice. If you're a business and purchasing business supplies (1/2)^SQ,Refund / Billing / Charge Dispute,@AmazonHelp We'll get this reviewed by our team internally. Appreciate your patience in flagging this to us. ^AP,0.787324070930481
179239,@128308 @12379 Do we have to sign in to open the app like do i have to buy premium acount to watch all episodes,"@402717 Connect Amazon Fire TV Stick to your HDTV and start streaming. However, subscription fees may apply. ^SG",App / Digital Content / Technical Issue,@128308 @12379 Are you referring to watching Prime Video content under a Prime subscription? ^MK,0.6335517168045044
458949,@115851 @117634 @21254 @115821 Can you get some of your rocket scientists to work on #iPhoneX support for the #Kindle app. Until then I'll be using @115858 #iBooks. Thanks!,"@223994 I'm sorry for the frustrating experience. That is never our intention. When you have a moment, please reach out to Tech Support here: https://t.co/hApLpMlfHN  ^EA",App / Digital Content / Technical Issue,"@115851 Thanks for reaching out! Unfortunately, there isn't any info related to an iPhoneX support update as of today. I'm sorry for the inconvenience! ^HS",0.6233747005462646
787922,@AmazonHelp ordered hair dye. Clearly wasn’t stored right because the colour (this is the one I usually use) didn’t work at all. No return,@307935 I'm sorry for the trouble. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ? ^AU,Wrong / Missing / Damaged Item,"Sorry to hear the hair dye didn’t turn out as expected. To investigate a possible replacement or refund, please share your order number and any photos of the product here: https://t.co/beaaDm0muc and we’ll get back to you shortly.",0.503332257270813
2192510,"@117634 Hello, I have an amazon touch from 2012 and in need of a replacement cable. Are all kindle chargers the same or is there a specific charger for a kindle that is 3rd or 4th gen thanks, appreciate any help",@641735 Hello! All our Kindles use the same charger! ^AR,App / Digital Content / Technical Issue,"The Kindle Touch uses a specific micro‑USB charger rather than a universal one. You can order a replacement cable from the Kindle accessories page, or if you bought it recently we can help process a replacement. Please share your order number here: https://t.co/beaaDm0muc and we’ll assist you further.",0.5140030384063721
611080,"Was recently locked out of my Amazon account by someone pretending to be me, who then changed my password. Emailed @115830 twice - never had a reply back. Gladly, I haven’t shopped on Amazon for several years, so all my cards had expired! But still what crap service @115830",@265291 Oh my! I'm sorry for the lack of response. We don't have access to your account via Twitter. Please reach out to us here so we can take a look at this together: https://t.co/JzP7hlRCV9 ^MO,Account Access Issue,"I’m sorry you’re unable to access your account. Our Account Specialists handle these cases via email. Have you received a confirmation email from them? If not, please check your Spam/Junk folders, and let us know the date you sent your last inquiry so we can escalate the issue.",0.7912201285362244
530055,"@AmazonHelp Oh , so let people see what your Flash sale is like ! 
How you people fool And cheat in name of Flash sales 
Truly disheartened by your Service Amazon.",@242746 We will take this instance as feedback and share it internally. We'll ensure to work on it. ^CB,Marketplace / Seller / Pricing Issue,"We’re sorry you’re disappointed with the flash sale. To investigate further, could you please provide more details about the specific sale or share any order numbers involved?",0.6710940599441528
2965313,"@115821 a wee bit annoyed. Wife ordered me a vinyl of the replacements “let it be”. She was shipped a vinyl, didn’t open it as it was for my birthday. Opened today to find we got madonnas first album..can’t return and can’t rate amazon as the seller. Pretty lame",@818105 I'm sorry for the inconvenience! We'd like to take a closer look at this and go over available options with you; please reach out to us at your earliest convenience here: https://t.co/hApLpMlfHN ^LJ,Wrong / Missing / Damaged Item,"I’m sorry you received Madonna’s album instead of the “Let It Be” replacement. Please start a return or request a replacement through your Orders page, or use this link to initiate the process: https://t.co/returnlink. We’ll make sure you get the correct vinyl.",0.5924293994903564
1129369,@115850 @115851 (1) U don't respect customer. Ur seller is sending defective product n when customer asks 4 replace it u say that no replacement can be done,@383795 I get your concern and I'm sorry about this. I've shared your comments as feedback with the relevant team for review. ^HA,Wrong / Missing / Damaged Item,Sorry for the trouble with the defective product and the replacement issue. Could you share the order number or contact us via this link so we can review the case and arrange a proper solution? https://t.co/supportlink,0.7638714909553528
1511918,@AmazonHelp Just tried to follow your link https://t.co/GJZvppqLRh,@470926 Have you tried to access the website from your mobile internet or a different wireless network? Is it the same? ^TK,App / Digital Content / Technical Issue,Sorry about that. You can reach out to our support team here: https://t.co/XXXXX ^KB,0.8771589994430542
2297427,"@AmazonHelp Supposedly it's all fixed, but I haven't received an email with a return label (though I did get one about being happy to help me) and I can't verify the replacement is going to my address since it's not on my account (it was a gift).","@666950 Oh no! I'm sorry for the trouble with the replacement, Chelsea. Are you able to follow the tips listed here in order to find the return label for the gift: https://t.co/iCS8nrWPDN? Let us know! ^TG",Wrong / Missing / Damaged Item,Apologies for the inconvenience. Please share your order details using this form: https://t.co/XXXXX and we’ll send you the return label and verify the replacement address. ^KH,0.6706976890563965
2728888,@115850 Product returned in August. Refund not yet received.,@765122 Sorry to know about the delay with the refund. We'd like to help you. Please reach us via phone here: https://t.co/cgpNhxmFB4 ^AK,Refund / Billing / Charge Dispute,Sorry for the delay. Please contact our support team here: https://t.co/XXXXX so we can investigate your refund. ^SV,0.839679479598999
1190239,"@AmazonHelp @1384 for order id 403-3632425-4923516, I paid full rs309 but got a refund of rs234 only, have you kept rs 75 as #Tip, you people are acting like #pickpocketers  ,
When asked for remaining rs75 I was told to wait 24-72 hrs, is this the way @115850 should work?","@288804 Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this. ^NR",Refund / Billing / Charge Dispute,"@146417 I’m sorry you received a partial refund. To investigate the missing Rs 75, please share your order number and payment details through the secured link here: https://t.co/secureLink so we can look into this and resolve it for you.",0.6599493026733398
1207289,"@115850 There is a website for consumer complaints, I see 1000+ complaints against u for the reason I am suffering. U r master in that",@296482 Kindly share your details from the link provided above and we'll reach out to you. ^SA,General Inquiry / Feedback,"@441154 We’re sorry to hear about your concerns. We take customer feedback seriously. If you have a specific order or issue you’d like us to address, please let us know and we’ll work to resolve it.",0.7073839902877808
494917,"@AmazonHelp Leave the concern, just clear that IS IT AMAZON POLICY TO ASK FOR ID WHILE DELIVERING PACKET AT MENTIONED ADDRESS",@233029 We do request for ID proof for selected orders. Please share the details in the link provided earlier for further assistance. ^JS,General Inquiry / Feedback,"@818379 We understand your question about ID verification at delivery. For a detailed explanation of our policy, please contact us via phone or live chat here: https://t.co/contactLink.",0.6559194326400757
247037,@115830 how can I stop things being sent to me by amazon logistics? Next day delivery means next evening delivery for me every time.,@174680 I'm sorry for the poor delivery experiences! Have you reported this to our Customer Support team: https://t.co/JzP7hlA23B? ^ME,Delivery Delay / Non-Delivery,@987654 Sorry to hear that. Could you let us know which carrier is handling your deliveries and share the order numbers? We'll see how to stop using that service for future orders. ^CN,0.7688875198364258
980033,@AmazonHelp Personal details shared on given link,@146158 Thanks for the update. We have received your details and respond accordingly at the earliest.  ^SC,General Inquiry / Feedback,@543210 Thanks for confirming. We have received your details. We'll look into it and get back to you as soon as possible. ^SQ,0.8374004364013672
243164,@AmazonHelp The thing is... I can’t login to my account anymore,@173742 No worries! You can skip the sign in process and just provide us with more information here: https://t.co/jzvkhdlrK5. ^SD,Account Access Issue,@321098 Sorry to hear you're unable to log in. Please contact us here so we can assist you: https://t.co/ABCdef1234 ^TD,0.861539363861084
1763179,"@AmazonHelp I've been through my recent orders and there's nothing, my son downloads things to tablet but only things that are free to download",@530473 Hmm. Let's take a closer look in real time to help find this charge here: https://t.co/JzP7hlA23B ^JZ,Refund / Billing / Charge Dispute,@800866 I'm sorry to hear you're only seeing free downloads on the tablet. Please contact us via phone or chat here: https://t.co/JzP7hlA23B so we can look into your account and recent orders. ^RO,0.6302223801612854
2784546,Hello @115830 I cannot reset my password it keep whining cannot be found but I’m signed into the app! Doesn’t make sense,@777488 Thanks for reaching out to us! Please try resetting your password here: https://t.co/mjffIpK30c Let us know if that works for you! ^SW,Account Access Issue,@363773 I'm sorry you're having trouble resetting your password. Please reach out to us directly using this link: https://t.co/D3J18Uj2lx so we can assist you further. ^GL,0.7882341146469116
602269,@AmazonHelp I’ve contacted you once and gotten $5 back. Twice I’ve just tossed them. They used to have cardboard around them when delivered—- that stopped them from getting damaged. Also what happened to color coded handles?,"@224022 We’re always looking to improve, and would love for our Packaging team to hear about this: https://t.co/MtvPa2Sivn. Thanks for your help!  ^ST",General Inquiry / Feedback,@424354 We’re sorry to hear about the changes to the packaging and missing color‑coded handles. Please reach out via this link so we can discuss options together: https://t.co/hApLpMlfHN ^AG,0.5501804351806641
222609,"@AmazonHelp Thanks, the message advised of a refund initiation without my consent.
Thank you very much. https://t.co/w7bVy4mzEt","@169187 I'm sorry for the trouble. However, we'll not be able to check your information over Twitter. Kindly write back to 1/2 ^GK",Refund / Billing / Charge Dispute,I understand your concern about a refund that you didn’t authorize. Could you please share the order number and the email address linked to the account so we can investigate this for you? We’ll get back with an update as soon as possible. Thank you for your patience.,0.8119239807128906
1024233,@AmazonHelp famous for customer service THAT I BELIEVED TOO till I didn't got reply for the 3 mails I sent. Going down and down @115851,@362393 Could you please tell us more about the issue for better understanding? ^HN,General Inquiry / Feedback,"I’m sorry you haven’t received a response to your emails. Please forward the most recent email or provide the case/reference number here, and we’ll review it right away. We appreciate your patience while we look into this.",0.8507405519485474
1570224,"@115850 @115821 Not at all satisfied with your services.I am not getting my cashback,Even not able to call your customer care.",@484249 I'm sorry about the delay in cashback. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,Refund / Billing / Charge Dispute,"I’m sorry you’re not seeing the cashback you expected and are unable to reach us by phone. Could you share the order number and the details of the cashback offer (e.g., promotion code) via this link: https://t.co/beaaDm0muc? We’ll investigate and get back to you promptly.",0.7850725650787354
1266424,@AmazonHelp I forgot my password for my account (__email__) and every time I reset my password I got this msg,@416527 We definitely want to help you out. First can you tell us which Amazon website you are trying to use ex: .com/ .co.uk/ .in? ^DA,Account Access Issue,"@123456 Please respond to the email you received from our Account Specialists. If the password reset still fails after that, contact us directly using this link so we can investigate further: https://t.co/oNwPcQkZZR",0.8518762588500977
1892090,@115830 just received my new Echo (so far so good) - and heard its being reduced by £20 tomorrow 😣 Cheeky refund? 😁,"@564186 We would be happy to discuss that but I am unable to access your order information over social media, out of respect for your account security. Feel free to contact us for real time support by phone or chat from here:  https://t.co/JzP7hlA23B ^CH",Refund / Billing / Charge Dispute,"@115830 We’re sorry, price reductions that occur after an order is placed can’t be applied retroactively. If you’d like a refund, you can start a return within 30 days of delivery through Your Orders or by visiting https://www.amazon.com/return‑center.",0.6388183236122131
